"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1988909";"";"0";"438.44";"0";"3.48";"NSC-658497";"O=C1Oc2ccccc2C(=O)/C1=C/N1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)SC1=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4421140";"Inhibition of allosteric site activation of N-terminal 6x-His-tagged recombinant human SOS1 catalytic domain (residues 564 to 1049 residues) expressed in Escherichia coli BL21 (DE3) in presence of N-terminal-GST-tagged H-Ras (1 to 166 residues) using BODIPY-fluorescein labeled GDP and GTP by fluorescence-based guanine nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4544012";"";"0";"327.37";"0";"1.75";"NSC-45186";"NS(=O)(=O)c1ccc2c(c1)/C(=N\Nc1ccccc1)C(=O)C=C2";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4421141";"Inhibition of N-terminal 6x-His-tagged recombinant human SOS1 catalytic domain (residues 564 to 1049 residues) expressed in Escherichia coli BL21 (DE3) in presence of N-terminal-GST-tagged H-Ras (1 to 166 residues) assessed as inhabitation of catalytic site activation using BODIPY-fluorescein labeled GDP and GTP by fluorescence-based guanine nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4544012";"";"0";"327.37";"0";"1.75";"NSC-45186";"NS(=O)(=O)c1ccc2c(c1)/C(=N\Nc1ccccc1)C(=O)C=C2";"Kd";"'='";"258000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4421142";"Binding affinity to N-terminal 6x-His-tagged recombinant human SOS1 catalytic domain (residues 564 to 1049 residues) expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-terminal-GST-tagged H-Ras (1 to 166 residues) binding to NT-647 lysine-labeled purified SOS1 catalytic domain by competitive microscale thermophoresis analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4561259";"";"0";"325.37";"1";"5.72";"NSC-70220";"O=[N+]([O-])c1ccccc1/C=C/C=C1c2ccccc2-c2ccccc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4421147";"Inhibition of SOS1 in overnight serum-starved human MIAPaCa2 cells assessed as reduction in MEK phosphorylation at 20 to 40 uM by Western blotting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4561259";"";"0";"325.37";"1";"5.72";"NSC-70220";"O=[N+]([O-])c1ccccc1/C=C/C=C1c2ccccc2-c2ccccc21";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4421150";"Inhibition of SOS1 in overnight serum-starved human MIAPaCa2 cells assessed as reduction in AKT phosphorylation at 20 to 40 uM by Western blotting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4463184";"";"0";"467.62";"1";"5.68";"I-265";"Cc1cccc([C@@H](C)Nc2nc(C)nc3ccc([C@H]4CC[C@H](C(=O)N5CC(C#N)C5)CC4)cc23)c1";"IC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"15.92";"0.29";"1.76";"9.09";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4462643";"";"0";"499.58";"1";"5.40";"I-273";"Cc1nc(N[C@H](C)c2cccc(C(F)(F)F)c2)c2cc(C3CCN(CC(=O)N(C)C)CC3)ccc2n1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"15.93";"0.30";"2.56";"12.97";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4552980";"";"0";"456.51";"1";"5.86";"I-280";"CC(=O)N1CCC(c2ccc3nc(C)nc(N[C@H](C)c4cccc(C(F)(F)F)c4)c3c2)CC1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"17.02";"0.32";"1.91";"13.37";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4552865";"";"0";"432.57";"0";"4.99";"I-291";"Cc1cccc([C@@H](C)Nc2nc(C)nc3cc(C)c(C4CCN(CC(=O)O)CC4)cc23)c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.49";"0.34";"3.01";"10.21";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4449981";"";"0";"547.60";"2";"6.22";"I-244";"COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3F)c2cc1[C@H]1CC[C@H](C(=O)N(C)C)CC1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"15.89";"0.30";"2.48";"9.32";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4534957";"";"0";"499.54";"0";"4.97";"I-220";"COCC(=O)N1CC=C(c2ccc3nc(C)nc(N[C@H](C)c4cc(N)cc(C(F)(F)F)c4)c3c2)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"17.06";"0.32";"3.55";"9.13";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4475185";"";"0";"434.54";"0";"4.43";"I-4";"COc1cc2nc(C)nc(N[C@H](C)c3cccc(C)c3)c2cc1O[C@H]1CCN(C(C)=O)C1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"17.31";"0.32";"3.09";"9.82";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4572787";"";"0";"462.47";"0";"4.89";"I-6";"COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1O[C@@H]1CCOC1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"17.78";"0.34";"3.33";"8.98";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4463205";"";"0";"491.49";"0";"4.85";"I-8";"CC(=O)N1CC[C@H](Oc2cc3c(N[C@H](C)c4cc(N)cc(C(F)(F)F)c4)nc(C)nc3cc2F)C1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"16.73";"0.32";"3.37";"8.81";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4573129";"";"0";"403.91";"1";"5.93";"UC-857993";"O=C(O)c1cc2c3c(c1)C1C=CCC1C(c1ccccc1Cl)N3CC1CC=CC21";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL4421085";"Inhibition of N-terminal 6x-His-tagged recombinant human SOS1 catalytic domain (residues 564 to 1049 residues) expressed in Escherichia coli BL21 (DE3) assessed as reduction in 50 nM SOS1-mediated GDP/GTP nucleotide exchange upon 2 uM N-terminal-GST-tagged H-Ras (1 to 166 residues) by BODIPY-FL-GDP dissociation assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1988909";"";"0";"438.44";"0";"3.48";"NSC-658497";"O=C1Oc2ccccc2C(=O)/C1=C/N1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)SC1=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4421153";"Inhibition of SOS1 in overnight serum-starved human MIAPaCa2 cells assessed as reduction in EGFR phosphorylation at 20 to 60 uM incubated for 2 hrs by Western blotting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4212509";"";"0";"423.72";"0";"4.05";"27";"Fc1ccc(Cn2c(N3CCNCC3)nc3ccc(Br)cc32)cc1Cl";"EC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"13.89";"0.32";"1.84";"17.79";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214821";"";"0";"471.02";"0";"3.66";"42";"Cc1cc(Cn2c(N3CCNCC3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"10.91";"0.21";"1.48";"12.98";"0";"CHEMBL4201756";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4218552";"";"0";"372.88";"0";"3.90";"29";"Cc1cc(Cn2c(N3CCNCC3)nc3ccc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201760";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210563";"";"0";"386.90";"0";"4.29";"7";"Cc1cc2nc(N3CCCNCC3)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"EC50";"'='";"8500.0";"nM";"5.07";"";"";"UO_0000065";"13.11";"0.26";"0.78";"15.32";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4215515";"";"0";"386.90";"0";"4.42";"8";"Cc1cc2nc(N3CCC(N)CC3)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"'='";"114.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4211544";"";"0";"406.43";"0";"4.27";"19";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(F)c(C(F)(F)F)c3)c2cc1C";"Activity";"'='";"263.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4213053";"";"0";"384.89";"0";"4.16";"26";"Fc1ccc(Cn2c(N3CCNCC3)nc3ccc(C4CC4)cc32)cc1Cl";"Activity";"'='";"65.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4217465";"";"0";"379.27";"0";"3.94";"28";"Fc1ccc(Cn2c(N3CCNCC3)nc3ccc(Cl)cc32)cc1Cl";"Activity";"'='";"109.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210108";"";"0";"477.03";"1";"6.13";"32";"CCc1ccccc1-c1cc(Cl)cc2c1nc(N1CCNCC1)n2Cc1cc(C)c(F)c(C)c1";"Kd";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"14.00";"0.27";"0.55";"20.18";"0";"CHEMBL4201752";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S1 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4209734";"";"0";"491.05";"1";"6.69";"33";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4C(C)C)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"13.05";"0.25";"-0.28";"19.37";"0";"CHEMBL4201752";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S1 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4217185";"";"0";"464.98";"0";"4.67";"55";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4cncnc4C)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201761";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214703";"";"0";"479.00";"0";"4.91";"65";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201761";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4572922";"";"0";"547.60";"2";"6.22";"I-245";"COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3F)c2cc1[C@H]1CC[C@@H](C(=O)N(C)C)CC1";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"13.62";"0.26";"1.24";"7.99";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4555192";"";"0";"520.53";"2";"5.11";"I-45";"COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(F)(F)F)c3F)c2cc1C1(O)CCN(C(C)=O)CC1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"16.71";"0.32";"3.59";"9.93";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4445163";"";"0";"513.56";"2";"5.41";"I-54";"Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2cc(O[C@H]3CCN(C(=O)C4CC4)C3)c(C)cc2n1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"16.35";"0.31";"2.99";"8.99";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4473906";"";"0";"501.48";"2";"5.23";"I-110";"COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3F)c2cc1-c1ccc(=O)n(C)c1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"16.15";"0.31";"2.87";"8.52";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4554806";"";"0";"463.48";"1";"5.39";"I-61";"Cc1nc(N[C@H](C)c2cccc(C(F)(F)F)c2F)c2cc([C@]3(O)CC[C@@H](O)CC3)ccc2n1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"17.47";"0.34";"2.71";"10.34";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4533661";"";"0";"416.57";"1";"5.45";"I-271";"CC(=O)N1CCC(c2cc3c(N[C@H](C)c4cccc(C)c4)nc(C)nc3cc2C)CC1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"18.29";"0.34";"2.17";"13.11";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
